name,lat,lon
Stevens MRT Station (DT10),1.3200655579103049,103.8260244022441
Woodlands Zone 4 Residents' Network (RN),1.439955084377305,103.79504890996328
St Luke's ElderCare (Marine Parade Centre),1.301737216400387,103.90675451062222
NTUC FairPrice Finest,1.3013471479647414,103.9071836128621
Allkin Singapore - Allkin Active Ageing Centre (AAC) @ Sin Ming 25,1.3548909235466848,103.83818985787083
Queenstown MRT Station (EW19),1.294193623393851,103.80610081442055
Lions Befrienders Active Ageing Centre (AAC) @Mei Ling,1.2949030785645903,103.8036992985523
Tiong Bahru MRT Station (EW17),1.2861025359580116,103.82744511273303
Kampong Bahru Terminal (KBT),1.2760198377864909,103.83324666228852
NTUC FairPrice Finest,1.2864588944844773,103.82701525655207
NTUC FairPrice,1.2848116382797647,103.82930682699335
NTUC FairPrice,1.277077068665174,103.83142585702991
Starbucks @ The Centrepoint (Malls of Frasers Property Singapore),1.3019783691142168,103.83975902330988
Pet Lovers Centre @ The Centrepoint (Malls of Frasers Property Singapore),1.3019783691142168,103.83975902330988
Beauty in The Pot @ The Centrepoint (Malls of Frasers Property Singapore),1.3019783691142168,103.83975902330988
Lentor Health Senior Care Centre (West Coast),1.30127391068629,103.76400909776683
Care Corner Active Ageing Centre (AAC) (TP106),1.3404219553254368,103.84818501882958
Care Corner Active Ageing Centre (AAC) (TP149),1.333784571603698,103.84389645438901
New Horizon Centre (Toa Payoh),1.332206262865335,103.84545286167638
NTUC Health Senior Day Care (Toa Payoh),1.3317424120282926,103.84266425355727
Care Corner Active Ageing Centre (AAC) (TP170),1.331326523687803,103.84266909341436
Care Corner Active Ageing Centre (AAC) (TP62B),1.3358399338604265,103.85127832599055
NTUC FairPrice,1.3316681485377122,103.85048723915236
NTUC FairPrice,1.3328554287733914,103.84709228433881
NTUC FairPrice,1.338890721922648,103.84899331728562
Toa Payoh MRT Station (NS19),1.3326292810385418,103.84750219834507
Toa Payoh Interchange (TPI),1.332168105425392,103.8470864327195
Care Corner Active Ageing Centre (AAC) (TP5),1.3386595474165386,103.855806480022
Care Corner Social Day Care for the Elderly,1.3389496919554738,103.85713892602686
Care Corner Active Ageing Centre (AAC) (Care) (TP261A),1.3337262138194472,103.85571839547127
NTUC FairPrice Finest,1.3546501926918837,103.83094496083716
Fei Yue Active Ageing Centre (AAC) (Teck Whye),1.3800350120103582,103.75414553607837
Allkin Singapore - Allkin Active Ageing Centre (AAC) @ Punggol 206A,1.3992253593115533,103.90149603016354
Punggol MRT Station (NE17),1.4051947013028403,103.90241191198504
SATA CommHealth Community Hub,1.3924663289368058,103.87320767016419
Sheng Siong Supermarket,1.3756539007023174,103.87201782157868
NTUC FairPrice Xtra,1.3757153066288776,103.87947233802696
Sheng Siong Supermarket,1.367547316108562,103.83674072240262
Family Services Centre (FSC) @ Teck Ghee,1.3679084936584731,103.84771408854094
Allkin Singapore - Allkin Active Ageing Centre (AAC) @ Ang Mo Kio 469,1.3645202940278818,103.8566319413215
Shine Korea @ Tampines 1 (Malls of Frasers Property Singapore),1.3542563795597722,103.94507174802563
4FINGERS Crispy Chicken @ Tampines 1 (Malls of Frasers Property Singapore),1.3542563795597722,103.94507174802563
Tim Ho Wan @ Tampines 1 (Malls of Frasers Property Singapore),1.3542563795597722,103.94507174802563
Customer Service Counter @ Tampines 1 (Malls of Frasers Property Singapore),1.3542563795597722,103.94507174802563
